#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-06-19"
#curie_map:
#  kbase: "http://kbase.us/"
#  mixs: "https://microbiomedata/schema/mixs#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
kbase:lower_seal_start_depth	lower_seal_start_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:lower_seal_start_depth_ft_bgs	lower_seal_start_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:lower_seal_start_depth_ft_bgs	lower_seal_start_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:lower_seal_type	lower_seal_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:lower_seal_type	lower_seal_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:lower_seal_type_ft_bgs	lower_seal_type_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:lower_seal_type_ft_bgs	lower_seal_type_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:material	material	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:material	material	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:maturation_time	maturation_time	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:maturation_time	maturation_time	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:max_water_level	max_water_level	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:max_water_level	max_water_level	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:max_water_level_ft_amsl	max_water_level_ft_amsl	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:max_water_level_ft_amsl	max_water_level_ft_amsl	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:method	method	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:method	method	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:min_water_level	min_water_level	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:min_water_level	min_water_level	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:min_water_level_ft_amsl	min_water_level_ft_amsl	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:min_water_level_ft_amsl	min_water_level_ft_amsl	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:moisture	moisture	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:moisture	moisture	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:name_of_physiographic_feature	name_of_physiographic_feature	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:name_of_physiographic_feature	name_of_physiographic_feature	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:navigation_type	navigation_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:navigation_type	navigation_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:northing	northing	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:northing	northing	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open	open	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open	open	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_depth	open_casing_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_depth	open_casing_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_depth_ft_bgs	open_casing_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_depth_ft_bgs	open_casing_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_id	open_casing_id	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_id	open_casing_id	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_id_in	open_casing_id_in	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_id_in	open_casing_id_in	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_od	open_casing_od	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_od	open_casing_od	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_od_in	open_casing_od_in	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_od_in	open_casing_od_in	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_type	open_casing_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_casing_type	open_casing_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_hole_depth	open_hole_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_hole_depth	open_hole_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_hole_depth_ft_bgs	open_hole_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_hole_depth_ft_bgs	open_hole_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_hole_diameter	open_hole_diameter	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_hole_diameter	open_hole_diameter	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_hole_diameter_in	open_hole_diameter_in	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_hole_diameter_in	open_hole_diameter_in	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_diameter	open_interval_diameter	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_diameter	open_interval_diameter	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_diameter_in	open_interval_diameter_in	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_diameter_in	open_interval_diameter_in	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_end_depth	open_interval_end_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_end_depth	open_interval_end_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_end_depth_ft_bgs	open_interval_end_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_end_depth_ft_bgs	open_interval_end_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_start_depth	open_interval_start_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_start_depth	open_interval_start_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_start_depth_ft_bgs	open_interval_start_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:open_interval_start_depth_ft_bgs	open_interval_start_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:original_archive	original_archive	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:original_archive	original_archive	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:original_archive_contact	original_archive_contact	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:original_archive_contact	original_archive_contact	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:origination_or_plug_abandon	origination_or_plug_abandon	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:origination_or_plug_abandon	origination_or_plug_abandon	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_depth_end	packing_depth_end	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_depth_end	packing_depth_end	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_depth_end_ft_bgs	packing_depth_end_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_depth_end_ft_bgs	packing_depth_end_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_depth_start	packing_depth_start	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_depth_start	packing_depth_start	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_depth_start_ft_bgs	packing_depth_start_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_depth_start_ft_bgs	packing_depth_start_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_type	packing_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:packing_type	packing_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:parent_id	parent_id	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:parent_id	parent_id	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:parent_igsn	parent_igsn	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:parent_igsn	parent_igsn	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:platform_name	platform_name	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:platform_name	platform_name	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:platform_type	platform_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:platform_type	platform_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:pore_water_extraction	pore_water_extraction	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:pore_water_extraction	pore_water_extraction	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:pore_water_extraction_microliters	pore_water_extraction_microliters	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:pore_water_extraction_microliters	pore_water_extraction_microliters	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:primary_physiographic_feature	primary_physiographic_feature	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:primary_physiographic_feature	primary_physiographic_feature	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:purpose	purpose	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:purpose	purpose	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:recovery_factor	recovery_factor	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:recovery_factor	recovery_factor	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:region	region	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:region	region	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:related_identifiers	related_identifiers	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:related_identifiers	related_identifiers	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:relation_type	relation_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:relation_type	relation_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:release_date	release_date	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:release_date	release_date	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:replicate	replicate	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:replicate	replicate	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:rock_formation	rock_formation	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:rock_formation	rock_formation	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:sample_description	sample_description	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:sample_description	sample_description	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:sample_name	sample_name	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:sample_name	sample_name	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:sampleid	sampleid	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:sampleid	sampleid	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_bottom_elevation	screen_bottom_elevation	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_bottom_elevation	screen_bottom_elevation	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_end_depth	screen_end_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_end_depth	screen_end_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_start_depth	screen_start_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_start_depth	screen_start_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_top_elevation	screen_top_elevation	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_top_elevation	screen_top_elevation	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_type	screen_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screen_type	screen_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screened	screened	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screened	screened	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screened_interval	screened_interval	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:screened_interval	screened_interval	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:size	size	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:size	size	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:size_unit	size_unit	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:size_unit	size_unit	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:state_province	state_province	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:state_province	state_province	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:sub-object_type	sub-object_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:sub-object_type	sub-object_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:temperature_celsius	temperature_celsius	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:temperature_celsius	temperature_celsius	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:time_zone	time_zone	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:time_zone	time_zone	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:timezone	timezone	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:timezone	timezone	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:top_of_casing_elevation	top_of_casing_elevation	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:top_of_casing_elevation	top_of_casing_elevation	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:top_of_casing_stickup	top_of_casing_stickup	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:top_of_casing_stickup	top_of_casing_stickup	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:top_of_fresh_bedrock	top_of_fresh_bedrock	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:top_of_fresh_bedrock	top_of_fresh_bedrock	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:top_of_weathered_bedrock	top_of_weathered_bedrock	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:top_of_weathered_bedrock	top_of_weathered_bedrock	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:topoffreshbedrock_ft_bgs	topoffreshbedrock_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:topoffreshbedrock_ft_bgs	topoffreshbedrock_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:topofweatheredbedrock_ft_bgs	topofweatheredbedrock_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:topofweatheredbedrock_ft_bgs	topofweatheredbedrock_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:total_carbon_mg_g_dry_weight	total_carbon_mg_g_dry_weight	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:total_carbon_mg_g_dry_weight	total_carbon_mg_g_dry_weight	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:total_nitrogen	total_nitrogen	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:total_nitrogen	total_nitrogen	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:total_nitrogen_mg_g_dry_weight	total_nitrogen_mg_g_dry_weight	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:total_nitrogen_mg_g_dry_weight	total_nitrogen_mg_g_dry_weight	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:treatment	treatment	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:treatment	treatment	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:type_of_well	type_of_well	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:type_of_well	type_of_well	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_end_depth	upper_seal_end_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_end_depth	upper_seal_end_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_end_depth_ft_bgs	upper_seal_end_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
