#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-06-18"
#curie_map:
#  gold.vocab: "https://microbiomedata/schema/ddl/"
#  mixs: "https://microbiomedata/schema/mixs#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
gold.vocab:ANALYSIS_PROJECT_ID	ANALYSIS_PROJECT_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANALYSIS_PROJECT_ID	ANALYSIS_PROJECT_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANALYSIS_PROJECT_NAME	ANALYSIS_PROJECT_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANALYSIS_PROJECT_NAME	ANALYSIS_PROJECT_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANALYSIS_PROJECT_NAME_FULL	ANALYSIS_PROJECT_NAME_FULL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANALYSIS_PROJECT_NAME_FULL	ANALYSIS_PROJECT_NAME_FULL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANALYSIS_PROJECT_TYPE	ANALYSIS_PROJECT_TYPE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANALYSIS_PROJECT_TYPE	ANALYSIS_PROJECT_TYPE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANNOTATOR_COMMENTS	ANNOTATOR_COMMENTS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ANNOTATOR_COMMENTS	ANNOTATOR_COMMENTS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:APPENDED_AP_NAME	APPENDED_AP_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:APPENDED_AP_NAME	APPENDED_AP_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:AP_FOR_NONOWNER	AP_FOR_NONOWNER	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:AP_FOR_NONOWNER	AP_FOR_NONOWNER	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ASSEMBLY_ACCESSION	ASSEMBLY_ACCESSION	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:ASSEMBLY_ACCESSION	ASSEMBLY_ACCESSION	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BICARBONATE_MILLIMOL	BICARBONATE_MILLIMOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BICARBONATE_MILLIMOL	BICARBONATE_MILLIMOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BINNING_METHOD	BINNING_METHOD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BINNING_METHOD	BINNING_METHOD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_ACETIC_ACID	BIOGAS_ACETIC_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_ACETIC_ACID	BIOGAS_ACETIC_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_AMMONIUM_NH4	BIOGAS_AMMONIUM_NH4	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_AMMONIUM_NH4	BIOGAS_AMMONIUM_NH4	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_BUTANOL	BIOGAS_BUTANOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_BUTANOL	BIOGAS_BUTANOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_BUTYL_ACID	BIOGAS_BUTYL_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_BUTYL_ACID	BIOGAS_BUTYL_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_ETHANOL	BIOGAS_ETHANOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_ETHANOL	BIOGAS_ETHANOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_FED_SUBSTRATES	BIOGAS_FED_SUBSTRATES	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_FED_SUBSTRATES	BIOGAS_FED_SUBSTRATES	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_ISO_BUTYL_ACID	BIOGAS_ISO_BUTYL_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_ISO_BUTYL_ACID	BIOGAS_ISO_BUTYL_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_ISO_VALERIC_ACID	BIOGAS_ISO_VALERIC_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_ISO_VALERIC_ACID	BIOGAS_ISO_VALERIC_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_METHANE_PCT	BIOGAS_METHANE_PCT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_METHANE_PCT	BIOGAS_METHANE_PCT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_METHANOL	BIOGAS_METHANOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_METHANOL	BIOGAS_METHANOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_PROPANOL	BIOGAS_PROPANOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_PROPANOL	BIOGAS_PROPANOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_PROPIONIC_ACID	BIOGAS_PROPIONIC_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_PROPIONIC_ACID	BIOGAS_PROPIONIC_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_RETENTION_TIME	BIOGAS_RETENTION_TIME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_RETENTION_TIME	BIOGAS_RETENTION_TIME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_TOTAL_INORGANIC_CARBON	BIOGAS_TOTAL_INORGANIC_CARBON	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_TOTAL_INORGANIC_CARBON	BIOGAS_TOTAL_INORGANIC_CARBON	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_VALERIC_ACID	BIOGAS_VALERIC_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_VALERIC_ACID	BIOGAS_VALERIC_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_VOA_TIC	BIOGAS_VOA_TIC	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_VOA_TIC	BIOGAS_VOA_TIC	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_VOLATILE_ORGANIC_ACIDS	BIOGAS_VOLATILE_ORGANIC_ACIDS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_VOLATILE_ORGANIC_ACIDS	BIOGAS_VOLATILE_ORGANIC_ACIDS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_YIELD	BIOGAS_YIELD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOGAS_YIELD	BIOGAS_YIELD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOPROJECT_NAME	BIOPROJECT_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOPROJECT_NAME	BIOPROJECT_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOSAFETY_LEVEL	BIOSAFETY_LEVEL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOSAFETY_LEVEL	BIOSAFETY_LEVEL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOSAMPLE_NAME	BIOSAMPLE_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOSAMPLE_NAME	BIOSAMPLE_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOTIC_RELATIONSHIP_ID	BIOTIC_RELATIONSHIP_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BIOTIC_RELATIONSHIP_ID	BIOTIC_RELATIONSHIP_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BODY_PRODUCT_ID	BODY_PRODUCT_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:BODY_PRODUCT_ID	BODY_PRODUCT_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CALIBAN_ID	CALIBAN_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CALIBAN_ID	CALIBAN_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CALIBAN_USER_NAME	CALIBAN_USER_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CALIBAN_USER_NAME	CALIBAN_USER_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CARBON_SOURCE	CARBON_SOURCE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CARBON_SOURCE	CARBON_SOURCE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CELL_ARRANGEMENT_ID	CELL_ARRANGEMENT_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CELL_ARRANGEMENT_ID	CELL_ARRANGEMENT_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CELL_DIAMETER	CELL_DIAMETER	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CELL_DIAMETER	CELL_DIAMETER	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CELL_LENGTH	CELL_LENGTH	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CELL_LENGTH	CELL_LENGTH	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CELL_SHAPE	CELL_SHAPE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CELL_SHAPE	CELL_SHAPE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CHLOROPHYLL_CONCENTRATION	CHLOROPHYLL_CONCENTRATION	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CHLOROPHYLL_CONCENTRATION	CHLOROPHYLL_CONCENTRATION	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CHROMOSOME_COUNT	CHROMOSOME_COUNT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CHROMOSOME_COUNT	CHROMOSOME_COUNT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CITY	CITY	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CITY	CITY	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CLADE	CLADE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CLADE	CLADE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COLOR	COLOR	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COLOR	COLOR	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMENTS	COMMENTS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMENTS	COMMENTS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMERCIAL	COMMERCIAL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMERCIAL	COMMERCIAL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMERCIAL_COMMENTS	COMMERCIAL_COMMENTS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMERCIAL_COMMENTS	COMMERCIAL_COMMENTS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMON_NAME	COMMON_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMON_NAME	COMMON_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMUNITY	COMMUNITY	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMMUNITY	COMMUNITY	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMPLETENESS_PERCENTAGE	COMPLETENESS_PERCENTAGE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMPLETENESS_PERCENTAGE	COMPLETENESS_PERCENTAGE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMPLETION	COMPLETION	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMPLETION	COMPLETION	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMPLETION_DATE	COMPLETION_DATE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COMPLETION_DATE	COMPLETION_DATE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CONTAMINATION_PERCENTAGE	CONTAMINATION_PERCENTAGE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CONTAMINATION_PERCENTAGE	CONTAMINATION_PERCENTAGE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CONTIG_COUNT	CONTIG_COUNT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CONTIG_COUNT	CONTIG_COUNT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COUNTRY	COUNTRY	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:COUNTRY	COUNTRY	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CRUISE_LINE_NAME	CRUISE_LINE_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CRUISE_LINE_NAME	CRUISE_LINE_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CULTURED	CULTURED	noMatch	:NO_MATCH	.	Lexical	gold.vocab	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:CULTURED	CULTURED	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
